,Date,Price,Open,High,Low,Vol.,Change %
1029,4/17/14,"1,864.85","1,861.73","1,869.63","1,856.72",-,0.14%
1030,4/16/14,"1,862.31","1,846.01","1,862.31","1,846.01",-,1.05%
1031,4/15/14,"1,842.98","1,831.45","1,844.02","1,816.29",-,0.68%
1032,4/14/14,"1,830.61","1,818.18","1,834.19","1,815.80",-,0.82%
1033,4/11/14,"1,815.69","1,830.65","1,835.07","1,814.36",-,-0.95%
1034,4/10/14,"1,833.08","1,872.28","1,872.53","1,830.87",-,-2.09%
1035,4/9/14,"1,872.18","1,852.64","1,872.43","1,852.38",-,1.09%
1036,4/8/14,"1,851.96","1,845.48","1,854.95","1,837.49",-,0.38%
1037,4/7/14,"1,845.04","1,863.92","1,864.04","1,841.48",-,-1.08%
1038,4/4/14,"1,865.09","1,890.25","1,897.28","1,863.26",-,-1.25%
1039,4/3/14,"1,888.77","1,891.43","1,893.80","1,882.65",-,-0.11%
1040,4/2/14,"1,890.90","1,886.61","1,893.17","1,883.79",-,0.29%
1041,4/1/14,"1,885.52","1,873.96","1,885.84","1,873.96",-,0.70%
1042,3/31/14,"1,872.34","1,859.16","1,875.18","1,859.16",-,0.79%
1043,3/28/14,"1,857.62","1,850.07","1,866.63","1,850.07",-,0.46%
1044,3/27/14,"1,849.04","1,852.11","1,855.55","1,842.11",-,-0.19%
1045,3/26/14,"1,852.56","1,867.09","1,875.92","1,852.56",-,-0.70%
1046,3/25/14,"1,865.62","1,859.48","1,871.87","1,855.96",-,0.44%
1047,3/24/14,"1,857.44","1,867.67","1,873.34","1,849.69",-,-0.49%
1048,3/21/14,"1,866.52","1,874.53","1,883.97","1,863.46",-,-0.29%
1049,3/20/14,"1,872.01","1,860.09","1,873.49","1,854.63",-,0.60%
1050,3/19/14,"1,860.77","1,872.25","1,874.14","1,850.35",-,-0.61%
1051,3/18/14,"1,872.25","1,858.92","1,873.76","1,858.92",-,0.72%
1052,3/17/14,"1,858.83","1,842.81","1,862.30","1,842.81",-,0.96%
1053,3/14/14,"1,841.13","1,845.07","1,852.44","1,839.57",-,-0.28%
1054,3/13/14,"1,846.34","1,869.06","1,874.40","1,841.86",-,-1.17%
1055,3/12/14,"1,868.20","1,866.15","1,868.38","1,854.38",-,0.03%
1056,3/11/14,"1,867.63","1,878.26","1,882.35","1,863.88",-,-0.51%
1057,3/10/14,"1,877.17","1,877.86","1,877.87","1,867.04",-,-0.05%
1058,3/7/14,"1,878.04","1,878.52","1,883.57","1,870.56",-,0.05%
1059,3/6/14,"1,877.03","1,874.18","1,881.94","1,874.18",-,0.17%
1060,3/5/14,"1,873.81","1,874.05","1,876.53","1,871.11",-,-0.01%
1061,3/4/14,"1,873.91","1,849.23","1,876.23","1,849.23",-,1.53%
1062,3/3/14,"1,845.73","1,857.68","1,857.68","1,834.44",-,-0.74%
1063,2/28/14,"1,859.45","1,855.12","1,867.92","1,847.67",-,0.28%
1064,2/27/14,"1,854.29","1,844.90","1,854.53","1,841.13",-,0.49%
1065,2/26/14,"1,845.16","1,845.79","1,852.65","1,840.66",-,0.00%
1066,2/25/14,"1,845.12","1,847.66","1,852.91","1,840.19",-,-0.13%
1067,2/24/14,"1,847.61","1,836.78","1,858.71","1,836.78",-,0.62%
1068,2/21/14,"1,836.25","1,841.07","1,846.13","1,835.60",-,-0.19%
1069,2/20/14,"1,839.78","1,829.24","1,842.79","1,824.58",-,0.60%
1070,2/19/14,"1,828.75","1,838.90","1,847.50","1,826.99",-,-0.65%
1071,2/18/14,"1,840.76","1,839.03","1,842.87","1,835.01",-,0.12%
1072,2/14/14,"1,838.63","1,828.46","1,841.65","1,825.59",-,0.48%
1073,2/13/14,"1,829.83","1,814.82","1,830.25","1,809.22",-,0.58%
1074,2/12/14,"1,819.26","1,820.12","1,826.55","1,815.97",-,-0.03%
1075,2/11/14,"1,819.75","1,800.45","1,823.54","1,800.41",-,1.11%
1076,2/10/14,"1,799.84","1,796.20","1,799.94","1,791.83",-,0.16%
1077,2/7/14,"1,797.02","1,776.01","1,798.03","1,776.01",-,1.33%
1078,2/6/14,"1,773.43","1,752.99","1,774.06","1,752.99",-,1.24%
1079,2/5/14,"1,751.64","1,753.38","1,755.79","1,737.92",-,-0.20%
1080,2/4/14,"1,755.20","1,743.82","1,758.73","1,743.82",-,0.76%
1081,2/3/14,"1,741.89","1,782.68","1,784.83","1,739.66",-,-2.28%
1082,1/31/14,"1,782.59","1,790.88","1,793.88","1,772.26",-,-0.65%
1083,1/30/14,"1,794.19","1,777.17","1,798.77","1,777.17",-,1.13%
1084,1/29/14,"1,774.20","1,790.15","1,790.15","1,770.45",-,-1.02%
1085,1/28/14,"1,792.50","1,783.00","1,793.87","1,779.49",-,0.61%
1086,1/27/14,"1,781.56","1,791.03","1,795.98","1,772.88",-,-0.49%
1087,1/24/14,"1,790.29","1,826.96","1,826.96","1,790.29",-,-2.09%
1088,1/23/14,"1,828.46","1,842.29","1,842.29","1,820.06",-,-0.89%
1089,1/22/14,"1,844.86","1,844.71","1,846.87","1,840.88",-,0.06%
1090,1/21/14,"1,843.80","1,841.05","1,849.31","1,832.38",-,0.28%
1091,1/17/14,"1,838.70","1,844.23","1,846.04","1,835.23",-,-0.39%
1092,1/16/14,"1,845.89","1,847.99","1,847.99","1,840.30",-,-0.13%
1093,1/15/14,"1,848.38","1,840.52","1,850.84","1,840.52",-,0.52%
1094,1/14/14,"1,838.88","1,821.36","1,839.26","1,821.36",-,1.08%
1095,1/13/14,"1,819.20","1,841.26","1,843.45","1,815.52",-,-1.26%
1096,1/10/14,"1,842.37","1,840.06","1,843.15","1,832.43",-,0.23%
1097,1/9/14,"1,838.13","1,839.00","1,843.23","1,830.38",-,0.03%
1098,1/8/14,"1,837.49","1,837.90","1,840.02","1,831.40",-,-0.02%
1099,1/7/14,"1,837.88","1,828.71","1,840.10","1,828.71",-,0.61%
1100,1/6/14,"1,826.77","1,832.31","1,837.16","1,823.73",-,-0.25%
1101,1/3/14,"1,831.37","1,833.21","1,838.24","1,829.13",-,-0.03%
1102,1/2/14,"1,831.98","1,845.86","1,845.86","1,827.74",-,-0.89%
1103,12/31/13,"1,848.36","1,842.61","1,849.44","1,842.41",-,0.40%
1104,12/30/13,"1,841.07","1,841.47","1,842.47","1,838.77",-,-0.02%
1105,12/27/13,"1,841.40","1,842.97","1,844.89","1,839.81",-,-0.03%
1106,12/26/13,"1,842.02","1,834.96","1,842.84","1,834.96",-,0.47%
1107,12/24/13,"1,833.32","1,828.02","1,833.32","1,828.02",-,0.29%
1108,12/23/13,"1,827.99","1,822.92","1,829.75","1,822.92",-,0.53%
1109,12/20/13,"1,818.32","1,810.39","1,823.75","1,810.25",-,0.48%
1110,12/19/13,"1,809.60","1,809.00","1,810.88","1,801.35",-,-0.06%
1111,12/18/13,"1,810.65","1,781.46","1,811.08","1,767.99",-,1.66%
1112,12/17/13,"1,781.00","1,786.47","1,786.77","1,777.05",-,-0.31%
1113,12/16/13,"1,786.54","1,777.48","1,792.22","1,777.48",-,0.63%
1114,12/13/13,"1,775.32","1,777.98","1,780.92","1,772.45",-,-0.01%
1115,12/12/13,"1,775.50","1,781.71","1,782.99","1,772.28",-,-0.38%
1116,12/11/13,"1,782.22","1,802.76","1,802.97","1,780.09",-,-1.13%
1117,12/10/13,"1,802.62","1,807.60","1,808.52","1,801.75",-,-0.32%
1118,12/9/13,"1,808.37","1,806.21","1,811.52","1,806.21",-,0.18%
1119,12/6/13,"1,805.09","1,788.36","1,806.04","1,788.36",-,1.12%
1120,12/5/13,"1,785.03","1,792.82","1,792.82","1,783.38",-,-0.43%
1121,12/4/13,"1,792.81","1,793.15","1,799.80","1,779.09",-,-0.13%
1122,12/3/13,"1,795.15","1,800.10","1,800.10","1,787.85",-,-0.32%
1123,12/2/13,"1,800.90","1,806.55","1,810.02","1,798.60",-,-0.27%
1124,11/29/13,"1,805.81","1,808.69","1,813.55","1,803.98",-,-0.08%
1125,11/27/13,"1,807.23","1,803.48","1,808.27","1,802.77",-,0.25%
1126,11/26/13,"1,802.75","1,802.87","1,808.42","1,800.77",-,0.01%
1127,11/25/13,"1,802.48","1,806.33","1,808.10","1,800.58",-,-0.13%
1128,11/22/13,"1,804.76","1,797.21","1,804.84","1,794.70",-,0.50%
1129,11/21/13,"1,795.85","1,783.52","1,797.16","1,783.52",-,0.81%
1130,11/20/13,"1,781.37","1,789.59","1,795.73","1,777.23",-,-0.36%
1131,11/19/13,"1,787.87","1,790.79","1,795.51","1,784.72",-,-0.20%
1132,11/18/13,"1,791.53","1,798.82","1,802.33","1,788.00",-,-0.37%
1133,11/15/13,"1,798.18","1,790.66","1,798.22","1,790.66",-,0.42%
1134,11/14/13,"1,790.62","1,782.75","1,791.53","1,780.22",-,0.48%
1135,11/13/13,"1,782.00","1,764.37","1,782.00","1,760.64",-,0.81%
1136,11/12/13,"1,767.69","1,769.51","1,771.78","1,762.29",-,-0.24%
1137,11/11/13,"1,771.89","1,769.96","1,773.44","1,767.85",-,0.07%
1138,11/8/13,"1,770.61","1,748.37","1,770.78","1,747.63",-,1.34%
1139,11/7/13,"1,747.15","1,770.74","1,774.54","1,746.20",-,-1.32%
1140,11/6/13,"1,770.49","1,765.00","1,773.74","1,764.40",-,0.43%
1141,11/5/13,"1,762.97","1,765.67","1,767.03","1,755.76",-,-0.28%
1142,11/4/13,"1,767.93","1,763.40","1,768.78","1,761.56",-,0.36%
1143,11/1/13,"1,761.64","1,758.70","1,765.67","1,752.70",-,0.29%
1144,10/31/13,"1,756.54","1,763.24","1,768.53","1,755.72",-,-0.38%
1145,10/30/13,"1,763.31","1,772.27","1,775.22","1,757.24",-,-0.49%
1146,10/29/13,"1,771.95","1,762.93","1,772.09","1,762.93",-,0.56%
1147,10/28/13,"1,762.11","1,759.42","1,764.99","1,757.67",-,0.13%
1148,10/25/13,"1,759.77","1,756.01","1,759.82","1,752.45",-,0.44%
1149,10/24/13,"1,752.07","1,747.48","1,753.94","1,745.50",-,0.33%
1150,10/23/13,"1,746.38","1,752.27","1,752.27","1,740.50",-,-0.47%
1151,10/22/13,"1,754.67","1,746.48","1,759.33","1,746.48",-,0.57%
1152,10/21/13,"1,744.66","1,745.20","1,747.79","1,740.67",-,0.01%
1153,10/18/13,"1,744.50","1,736.72","1,745.31","1,735.74",-,0.65%
1154,10/17/13,"1,733.15","1,720.17","1,733.45","1,714.12",-,0.67%
1155,10/16/13,"1,721.54","1,700.49","1,721.76","1,700.49",-,1.38%
1156,10/15/13,"1,698.06","1,709.17","1,711.57","1,695.93",-,-0.71%
1157,10/14/13,"1,710.14","1,699.86","1,711.03","1,692.13",-,0.41%
1158,10/11/13,"1,703.20","1,691.09","1,703.44","1,688.52",-,0.63%
1159,10/10/13,"1,692.56","1,660.88","1,692.56","1,660.88",-,2.18%
1160,10/9/13,"1,656.40","1,656.99","1,662.47","1,646.47",-,0.06%
1161,10/8/13,"1,655.45","1,676.22","1,676.79","1,655.03",-,-1.23%
1162,10/7/13,"1,676.12","1,687.15","1,687.15","1,674.70",-,-0.85%
1163,10/4/13,"1,690.50","1,678.79","1,691.94","1,677.33",-,0.71%
1164,10/3/13,"1,678.66","1,692.35","1,692.35","1,670.36",-,-0.90%
1165,10/2/13,"1,693.87","1,691.90","1,693.87","1,680.34",-,-0.07%
1166,10/1/13,"1,695.00","1,682.41","1,696.55","1,682.07",-,0.80%
1167,9/30/13,"1,681.55","1,687.26","1,687.26","1,674.99",-,-0.60%
1168,9/27/13,"1,691.75","1,695.52","1,695.52","1,687.11",-,-0.41%
1169,9/26/13,"1,698.67","1,694.05","1,703.85","1,693.11",-,0.35%
1170,9/25/13,"1,692.77","1,698.02","1,701.71","1,691.88",-,-0.27%
1171,9/24/13,"1,697.42","1,702.60","1,707.63","1,694.90",-,-0.26%
1172,9/23/13,"1,701.84","1,711.44","1,711.44","1,697.10",-,-0.47%
1173,9/20/13,"1,709.91","1,722.44","1,725.23","1,708.89",-,-0.72%
1174,9/19/13,"1,722.34","1,727.34","1,729.86","1,720.20",-,-0.18%
1175,9/18/13,"1,725.52","1,705.74","1,729.44","1,700.35",-,1.22%
1176,9/17/13,"1,704.76","1,697.73","1,705.52","1,697.73",-,0.42%
1177,9/16/13,"1,697.60","1,691.70","1,704.95","1,691.70",-,0.57%
1178,9/13/13,"1,687.99","1,685.04","1,688.73","1,682.22",-,0.27%
1179,9/12/13,"1,683.42","1,689.21","1,689.97","1,681.96",-,-0.34%
1180,9/11/13,"1,689.13","1,681.04","1,689.13","1,678.70",-,0.31%
1181,9/10/13,"1,683.99","1,674.32","1,684.09","1,674.32",-,0.73%
1182,9/9/13,"1,671.71","1,656.85","1,672.40","1,656.85",-,1.00%
1183,9/6/13,"1,655.17","1,657.44","1,664.83","1,640.62",-,0.01%
1184,9/5/13,"1,655.08","1,653.28","1,659.17","1,653.07",-,0.12%
1185,9/4/13,"1,653.08","1,640.72","1,655.72","1,637.41",-,0.81%
1186,9/3/13,"1,639.77","1,635.95","1,651.35","1,633.41",-,0.42%
1187,8/30/13,"1,632.97","1,638.89","1,640.08","1,628.05",-,-0.32%
1188,8/29/13,"1,638.17","1,633.50","1,646.41","1,630.88",-,0.20%
1189,8/28/13,"1,634.96","1,630.25","1,641.18","1,627.47",-,0.27%
1190,8/27/13,"1,630.48","1,652.54","1,652.54","1,629.05",-,-1.59%
1191,8/26/13,"1,656.78","1,664.29","1,669.51","1,656.02",-,-0.40%
1192,8/23/13,"1,663.50","1,659.92","1,664.85","1,654.81",-,0.39%
1193,8/22/13,"1,656.96","1,645.03","1,659.55","1,645.03",-,0.86%
1194,8/21/13,"1,642.80","1,650.66","1,656.99","1,639.43",-,-0.58%
1195,8/20/13,"1,652.35","1,646.81","1,658.92","1,646.08",-,0.38%
1196,8/19/13,"1,646.06","1,655.25","1,659.18","1,645.84",-,-0.59%
1197,8/16/13,"1,655.83","1,661.22","1,663.60","1,652.61",-,-0.33%
1198,8/15/13,"1,661.32","1,679.61","1,679.61","1,658.59",-,-1.43%
1199,8/14/13,"1,685.39","1,693.88","1,695.52","1,684.83",-,-0.52%
1200,8/13/13,"1,694.16","1,690.65","1,696.81","1,682.62",-,0.28%
1201,8/12/13,"1,689.47","1,688.37","1,691.49","1,683.35",-,-0.12%
1202,8/9/13,"1,691.42","1,696.10","1,699.42","1,686.02",-,-0.36%
1203,8/8/13,"1,697.48","1,693.35","1,700.18","1,688.38",-,0.39%
1204,8/7/13,"1,690.91","1,695.30","1,695.30","1,684.91",-,-0.38%
1205,8/6/13,"1,697.37","1,705.79","1,705.79","1,693.29",-,-0.57%
1206,8/5/13,"1,707.14","1,708.01","1,709.24","1,703.55",-,-0.15%
1207,8/2/13,"1,709.67","1,706.10","1,709.67","1,700.68",-,0.16%
1208,8/1/13,"1,706.87","1,689.42","1,707.85","1,689.42",-,1.25%
1209,7/31/13,"1,685.73","1,687.76","1,698.43","1,684.94",-,-0.01%
1210,7/30/13,"1,685.96","1,687.92","1,693.19","1,682.42",-,0.04%
1211,7/29/13,"1,685.33","1,690.32","1,690.92","1,681.86",-,-0.37%
1212,7/26/13,"1,691.65","1,687.31","1,691.85","1,676.03",-,0.08%
1213,7/25/13,"1,690.25","1,685.21","1,690.94","1,680.07",-,0.26%
1214,7/24/13,"1,685.94","1,696.06","1,698.38","1,682.57",-,-0.38%
1215,7/23/13,"1,692.39","1,696.63","1,698.78","1,691.13",-,-0.19%
1216,7/22/13,"1,695.53","1,694.41","1,697.61","1,690.67",-,0.20%
1217,7/19/13,"1,692.09","1,686.15","1,692.09","1,684.08",-,0.16%
1218,7/18/13,"1,689.37","1,681.05","1,693.12","1,681.05",-,0.50%
1219,7/17/13,"1,680.91","1,677.91","1,684.75","1,677.91",-,0.28%
1220,7/16/13,"1,676.26","1,682.70","1,683.73","1,671.84",-,-0.37%
1221,7/15/13,"1,682.50","1,679.59","1,684.51","1,677.89",-,0.14%
1222,7/12/13,"1,680.19","1,675.26","1,680.19","1,672.33",-,0.31%
1223,7/11/13,"1,675.02","1,657.41","1,676.63","1,657.41",-,1.36%
1224,7/10/13,"1,652.62","1,651.56","1,657.92","1,647.66",-,0.02%
1225,7/9/13,"1,652.32","1,642.89","1,654.18","1,642.89",-,0.72%
1226,7/8/13,"1,640.46","1,634.20","1,644.68","1,634.20",-,0.53%
1227,7/5/13,"1,631.89","1,618.65","1,632.07","1,614.71",-,1.02%
1228,7/3/13,"1,615.41","1,611.48","1,618.97","1,604.57",-,0.08%
1229,7/2/13,"1,614.08","1,614.29","1,624.26","1,606.77",-,-0.05%
1230,7/1/13,"1,614.96","1,609.78","1,626.61","1,609.78",-,0.54%
1231,6/28/13,"1,606.28","1,611.12","1,615.94","1,601.06",-,-0.43%
1232,6/27/13,"1,613.20","1,606.44","1,620.07","1,606.44",-,0.62%
1233,6/26/13,"1,603.26","1,592.27","1,606.83","1,592.27",-,0.96%
1234,6/25/13,"1,588.03","1,577.52","1,593.79","1,577.09",-,0.95%
1235,6/24/13,"1,573.09","1,588.77","1,588.77","1,560.33",-,-1.21%
1236,6/21/13,"1,592.43","1,588.62","1,599.19","1,577.70",-,0.27%
1237,6/20/13,"1,588.19","1,624.62","1,624.62","1,584.32",-,-2.50%
1238,6/19/13,"1,628.93","1,651.83","1,652.45","1,628.91",-,-1.39%
1239,6/18/13,"1,651.81","1,639.77","1,654.19","1,639.77",-,0.78%
1240,6/17/13,"1,639.04","1,630.64","1,646.50","1,630.34",-,0.76%
1241,6/14/13,"1,626.73","1,635.52","1,640.80","1,623.96",-,-0.59%
1242,6/13/13,"1,636.36","1,612.15","1,639.25","1,608.07",-,1.48%
1243,6/12/13,"1,612.52","1,629.94","1,637.71","1,610.92",-,-0.84%
1244,6/11/13,"1,626.13","1,638.64","1,640.13","1,622.92",-,-1.02%
1245,6/10/13,"1,642.81","1,644.67","1,648.69","1,639.26",-,-0.03%
1246,6/7/13,"1,643.38","1,625.27","1,644.40","1,625.27",-,1.28%
1247,6/6/13,"1,622.56","1,609.29","1,622.56","1,598.23",-,0.85%
1248,6/5/13,"1,608.90","1,629.05","1,629.31","1,607.09",-,-1.38%
1249,6/4/13,"1,631.38","1,640.73","1,646.53","1,623.62",-,-0.55%
1250,6/3/13,"1,640.42","1,631.71","1,640.42","1,622.72",-,0.59%
1251,5/31/13,"1,630.74","1,652.13","1,658.99","1,630.74",-,-1.43%
1252,5/30/13,"1,654.41","1,649.14","1,661.91","1,648.61",-,0.37%
1253,5/29/13,"1,648.36","1,656.57","1,656.57","1,640.05",-,-0.70%
1254,5/28/13,"1,660.06","1,652.63","1,674.21","1,652.63",-,0.63%
1255,5/24/13,"1,649.60","1,646.67","1,649.78","1,636.88",-,-0.06%
1256,5/23/13,"1,650.51","1,651.62","1,655.50","1,635.53",-,-0.29%
1257,5/22/13,"1,655.35","1,669.39","1,687.18","1,648.86",-,-0.83%
1258,5/21/13,"1,669.16","1,666.20","1,674.93","1,662.67",-,0.17%
1259,5/20/13,"1,666.29","1,665.71","1,672.84","1,663.52",-,-0.07%
1260,5/17/13,"1,667.47","1,652.45","1,667.47","1,652.45",-,1.03%
1261,5/16/13,"1,650.47","1,658.07","1,660.51","1,648.60",-,-0.50%
1262,5/15/13,"1,658.78","1,649.13","1,661.49","1,646.68",-,0.51%
1263,5/14/13,"1,650.34","1,633.75","1,651.10","1,633.75",-,1.01%
1264,5/13/13,"1,633.77","1,632.10","1,636.00","1,626.74",-,0.00%
1265,5/10/13,"1,633.70","1,626.69","1,633.70","1,623.71",-,0.43%
1266,5/9/13,"1,626.67","1,632.69","1,635.01","1,623.09",-,-0.37%
1267,5/8/13,"1,632.69","1,625.95","1,632.78","1,622.70",-,0.41%
1268,5/7/13,"1,625.96","1,617.55","1,626.03","1,616.64",-,0.52%
1269,5/6/13,"1,617.50","1,614.40","1,619.77","1,614.21",-,0.19%
1270,5/3/13,"1,614.42","1,597.60","1,618.46","1,597.60",-,1.05%
1271,5/2/13,"1,597.59","1,582.77","1,598.60","1,582.77",-,0.94%
1272,5/1/13,"1,582.70","1,597.55","1,597.55","1,581.28",-,-0.93%
1273,4/30/13,"1,597.57","1,593.58","1,597.57","1,586.50",-,0.25%
1274,4/29/13,"1,593.61","1,582.34","1,596.65","1,582.34",-,0.72%
1275,4/26/13,"1,582.24","1,585.16","1,585.78","1,577.56",-,-0.18%
1276,4/25/13,"1,585.16","1,578.93","1,592.64","1,578.93",-,0.40%
1277,4/24/13,"1,578.79","1,578.78","1,583.00","1,575.80",-,0.00%
1278,4/23/13,"1,578.78","1,562.50","1,579.58","1,562.50",-,1.04%
1279,4/22/13,"1,562.50","1,555.25","1,565.55","1,548.19",-,0.47%
1280,4/19/13,"1,555.25","1,541.61","1,555.89","1,539.40",-,0.88%
1281,4/18/13,"1,541.61","1,552.03","1,554.38","1,536.03",-,-0.67%
1282,4/17/13,"1,552.01","1,574.57","1,574.57","1,543.69",-,-1.43%
1283,4/16/13,"1,574.57","1,552.36","1,575.35","1,552.36",-,1.43%
1284,4/15/13,"1,552.36","1,588.84","1,588.84","1,552.28",-,-2.30%
1285,4/12/13,"1,588.85","1,593.30","1,593.30","1,579.97",-,-0.28%
1286,4/11/13,"1,593.37","1,587.73","1,597.35","1,586.17",-,0.36%
1287,4/10/13,"1,587.73","1,568.61","1,589.07","1,568.61",-,1.22%
1288,4/9/13,"1,568.61","1,563.11","1,573.89","1,560.92",-,0.35%
1289,4/8/13,"1,563.07","1,553.26","1,563.07","1,548.63",-,0.63%
1290,4/5/13,"1,553.28","1,559.98","1,559.98","1,539.50",-,-0.43%
1291,4/4/13,"1,559.98","1,553.69","1,562.60","1,552.52",-,0.40%
1292,4/3/13,"1,553.69","1,570.25","1,571.47","1,549.80",-,-1.05%
1293,4/2/13,"1,570.25","1,562.17","1,573.66","1,562.17",-,0.52%
1294,4/1/13,"1,562.17","1,569.18","1,570.57","1,558.47",-,-0.45%
1295,3/28/13,"1,569.19","1,562.86","1,570.28","1,561.08",-,0.41%
1296,3/27/13,"1,562.85","1,563.75","1,564.07","1,551.90",-,-0.06%
1297,3/26/13,"1,563.77","1,551.69","1,563.95","1,551.69",-,0.78%
1298,3/25/13,"1,551.69","1,556.89","1,564.91","1,546.22",-,-0.33%
1299,3/22/13,"1,556.89","1,545.90","1,557.74","1,545.90",-,0.72%
1300,3/21/13,"1,545.80","1,558.71","1,558.71","1,543.55",-,-0.83%
1301,3/20/13,"1,558.71","1,548.34","1,561.56","1,548.34",-,0.67%
1302,3/19/13,"1,548.34","1,552.10","1,557.25","1,538.57",-,-0.24%
1303,3/18/13,"1,552.10","1,560.70","1,560.70","1,545.13",-,-0.55%
1304,3/15/13,"1,560.70","1,563.21","1,563.62","1,555.74",-,-0.16%
1305,3/14/13,"1,563.23","1,554.52","1,563.32","1,554.52",-,0.56%
1306,3/13/13,"1,554.52","1,552.48","1,556.39","1,548.25",-,0.13%
1307,3/12/13,"1,552.48","1,556.22","1,556.77","1,548.24",-,-0.24%
1308,3/11/13,"1,556.22","1,551.15","1,556.27","1,547.36",-,0.32%
1309,3/8/13,"1,551.18","1,544.26","1,552.48","1,542.94",-,0.45%
1310,3/7/13,"1,544.26","1,541.46","1,545.78","1,541.46",-,0.18%
1311,3/6/13,"1,541.46","1,539.79","1,545.25","1,538.11",-,0.11%
1312,3/5/13,"1,539.79","1,525.20","1,543.47","1,525.20",-,0.96%
1313,3/4/13,"1,525.20","1,518.20","1,525.27","1,512.29",-,0.46%
1314,3/1/13,"1,518.20","1,514.68","1,519.99","1,501.48",-,0.23%
1315,2/28/13,"1,514.68","1,515.99","1,525.34","1,514.46",-,-0.09%
1316,2/27/13,"1,515.99","1,496.94","1,520.08","1,494.88",-,1.27%
1317,2/26/13,"1,496.94","1,487.85","1,498.99","1,485.01",-,0.61%
1318,2/25/13,"1,487.85","1,515.60","1,525.84","1,487.85",-,-1.83%
1319,2/22/13,"1,515.60","1,502.42","1,515.64","1,502.42",-,0.88%
1320,2/21/13,"1,502.42","1,511.95","1,511.95","1,497.29",-,-0.63%
1321,2/20/13,"1,511.95","1,530.94","1,530.94","1,511.41",-,-1.24%
1322,2/19/13,"1,530.94","1,519.79","1,530.94","1,519.79",-,0.73%
1323,2/15/13,"1,519.79","1,521.38","1,524.24","1,514.14",-,-0.10%
1324,2/14/13,"1,521.38","1,520.33","1,523.14","1,514.02",-,0.07%
1325,2/13/13,"1,520.33","1,519.43","1,524.69","1,515.93",-,0.06%
1326,2/12/13,"1,519.43","1,517.01","1,522.29","1,515.61",-,0.16%
1327,2/11/13,"1,517.01","1,517.93","1,518.31","1,513.61",-,-0.06%
1328,2/8/13,"1,517.93","1,509.39","1,518.31","1,509.39",-,0.57%
1329,2/7/13,"1,509.39","1,512.12","1,512.90","1,498.49",-,-0.18%
1330,2/6/13,"1,512.12","1,511.29","1,512.53","1,504.71",-,0.05%
1331,2/5/13,"1,511.29","1,495.71","1,514.96","1,495.71",-,1.04%
1332,2/4/13,"1,495.71","1,513.17","1,513.17","1,495.02",-,-1.15%
1333,2/1/13,"1,513.17","1,498.11","1,514.41","1,498.11",-,1.01%
1334,1/31/13,"1,498.11","1,501.96","1,504.19","1,496.76",-,-0.26%
1335,1/30/13,"1,501.96","1,507.84","1,509.94","1,500.11",-,-0.39%
1336,1/29/13,"1,507.84","1,500.18","1,509.35","1,498.09",-,0.51%
1337,1/28/13,"1,500.18","1,502.96","1,503.23","1,496.33",-,-0.18%
1338,1/25/13,"1,502.96","1,494.82","1,503.26","1,494.82",-,0.54%
1339,1/24/13,"1,494.82","1,494.81","1,502.27","1,489.46",-,0.00%
1340,1/23/13,"1,494.81","1,492.56","1,496.13","1,489.90",-,0.15%
1341,1/22/13,"1,492.56","1,485.98","1,492.56","1,481.16",-,0.44%
1342,1/18/13,"1,485.98","1,480.95","1,485.98","1,475.81",-,0.34%
1343,1/17/13,"1,480.94","1,472.63","1,485.16","1,472.63",-,0.56%
1344,1/16/13,"1,472.63","1,472.33","1,473.96","1,467.60",-,0.02%
1345,1/15/13,"1,472.34","1,470.67","1,473.31","1,463.76",-,0.11%
1346,1/14/13,"1,470.68","1,472.05","1,472.05","1,465.69",-,-0.09%
1347,1/11/13,"1,472.05","1,472.12","1,472.75","1,467.58",-,-0.00%
1348,1/10/13,"1,472.12","1,464.64","1,472.30","1,461.02",-,0.76%
1349,1/9/13,"1,461.02","1,457.15","1,464.73","1,457.15",-,0.27%
1350,1/8/13,"1,457.15","1,461.89","1,461.89","1,451.64",-,-0.32%
1351,1/7/13,"1,461.89","1,466.47","1,466.47","1,456.62",-,-0.31%
1352,1/4/13,"1,466.47","1,459.37","1,467.94","1,458.99",-,0.49%
1353,1/3/13,"1,459.37","1,462.42","1,465.47","1,455.53",-,-0.21%
1354,1/2/13,"1,462.42","1,426.19","1,462.43","1,426.19",-,2.54%
1355,12/31/12,"1,426.19","1,402.43","1,426.74","1,398.11",-,1.69%
1356,12/28/12,"1,402.43","1,418.10","1,418.10","1,401.58",-,-1.10%
1357,12/27/12,"1,418.10","1,419.83","1,422.80","1,401.80",-,-0.12%
1358,12/26/12,"1,419.83","1,426.66","1,429.42","1,416.43",-,-0.48%
1359,12/24/12,"1,426.66","1,430.15","1,430.15","1,424.66",-,-0.24%
1360,12/21/12,"1,430.15","1,443.67","1,443.67","1,422.58",-,-0.94%
1361,12/20/12,"1,443.69","1,435.81","1,443.70","1,432.82",-,0.55%
1362,12/19/12,"1,435.81","1,446.79","1,447.75","1,435.80",-,-0.76%
1363,12/18/12,"1,446.79","1,430.47","1,448.00","1,430.47",-,1.15%
1364,12/17/12,"1,430.36","1,413.54","1,430.67","1,413.54",-,1.19%
1365,12/14/12,"1,413.58","1,419.45","1,419.45","1,411.88",-,-0.41%
